house_number,plant_name,planting_date,date,time,indoor_temperature,indoor_humidity,outdoor_temperature,outdoor_humidity,wind_direction,wind_direction,wind_speed,wind_speed,inner_left_window_top_opening,inner_left_window_bottom_opening,inner_right_window_top_opening,inner_right_window_bottom_opening,outer_left_window_top_opening,outer_left_window_bottom_opening,outer_right_window_top_opening,outer_right_window_bottom_opening,temperature,humidity,solar_irradiance,solar_time,rain_per_hour,snow_per_hour
,,,2025-06-10,16:50:09,34.8,42.0,,,,32,,3.13,,,,,,,,,26.52,60.54,1.35,0.44,0.0,0.0
,,,2025-06-10,16:55:07,33.5,45.2,,,,32,,3.22,,,,,,,,,26.4,61.33,1.29,0.42,0.0,0.0
,,,2025-06-10,17:00:06,33.6,45.1,,,,32,,3.3,,,,,,,,,26.3,62.0,1.25,0.4,0.0,0.0
,,,2025-06-10,17:05:04,32.9,45.5,,,,32,,3.38,,,,,,,,,26.22,62.53,1.22,0.38,0.0,0.0
,,,2025-06-10,17:10:03,33.3,46.5,,,,32,,3.47,,,,,,,,,26.16,62.92,1.19,0.37,0.0,0.0
,,,2025-06-10,17:15:01,32.7,46.9,,,,32,,3.55,,,,,,,,,26.12,63.19,1.15,0.36,0.0,0.0
,,,2025-06-10,17:20:10,34.7,43.0,,,,32,,3.63,,,,,,,,,26.09,63.34,1.12,0.35,0.0,0.0
,,,2025-06-10,17:25:08,35.8,40.9,,,,32,,3.72,,,,,,,,,26.07,63.39,1.09,0.34,0.0,0.0
,,,2025-06-10,17:30:06,38.5,36.8,,,,32,,3.8,,,,,,,,,26.06,63.36,1.07,0.33,0.0,0.0
,,,2025-06-10,17:35:05,39.1,35.8,,,,32,,3.88,,,,,,,,,26.04,63.24,1.04,0.32,0.0,0.0
,,,2025-06-10,17:40:03,39.8,35.7,,,,32,,3.97,,,,,,,,,26.03,63.07,1.01,0.31,0.0,0.0
,,,2025-06-10,17:45:01,37.3,38.1,,,,32,,4.05,,,,,,,,,26.01,62.85,0.98,0.31,0.0,0.0
,,,2025-06-10,17:50:10,37.0,38.0,,,,32,,4.13,,,,,,,,,25.99,62.59,0.96,0.31,0.0,0.0
,,,2025-06-10,17:55:08,35.8,40.2,,,,32,,4.22,,,,,,,,,25.95,62.3,0.93,0.3,0.0,0.0
,,,2025-06-10,18:00:07,36.3,38.9,,,,32,,4.3,,,,,,,,,25.9,62.0,0.91,0.3,0.0,0.0
,,,2025-06-10,18:05:05,37.2,38.5,,,,32,,4.35,,,,,,,,,25.83,61.7,0.89,0.31,0.0,0.0
,,,2025-06-10,18:10:03,35.9,39.0,,,,32,,4.35,,,,,,,,,25.74,61.41,0.87,0.33,0.0,0.0
,,,2025-06-10,18:15:01,35.6,39.4,,,,31,,4.31,,,,,,,,,25.64,61.14,0.85,0.36,0.0,0.0
,,,2025-06-10,18:20:00,34.4,40.7,,,,31,,4.22,,,,,,,,,25.52,60.89,0.83,0.4,0.0,0.0
,,,2025-06-10,18:25:09,33.7,41.9,,,,31,,4.1,,,,,,,,,25.39,60.68,0.81,0.45,0.0,0.0
,,,2025-06-10,18:30:07,32.6,44.1,,,,30,,3.96,,,,,,,,,25.25,60.52,0.79,0.5,0.0,0.0
,,,2025-06-10,18:35:05,31.7,44.2,,,,30,,3.81,,,,,,,,,25.11,60.41,0.77,0.55,0.0,0.0
,,,2025-06-10,18:40:04,29.9,48.0,,,,30,,3.65,,,,,,,,,24.95,60.37,0.75,0.6,0.0,0.0
,,,2025-06-10,18:45:02,28.7,51.2,,,,30,,3.49,,,,,,,,,24.79,60.39,0.74,0.64,0.0,0.0
,,,2025-06-10,18:50:00,27.7,54.2,,,,29,,3.34,,,,,,,,,24.63,60.5,0.72,0.68,0.0,0.0
,,,2025-06-10,18:55:09,27.4,55.6,,,,29,,3.21,,,,,,,,,24.46,60.7,0.69,0.7,0.0,0.0
,,,2025-06-10,19:00:07,27.1,56.7,,,,29,,3.1,,,,,,,,,24.3,61.0,0.67,0.7,0.0,0.0
,,,2025-06-10,19:05:06,26.9,57.5,,,,29,,3.01,,,,,,,,,24.14,61.4,0.64,0.68,0.0,0.0
,,,2025-06-10,19:10:04,26.7,58.0,,,,29,,2.92,,,,,,,,,23.98,61.9,0.6,0.65,0.0,0.0
,,,2025-06-10,19:15:02,26.3,59.0,,,,30,,2.83,,,,,,,,,23.82,62.46,0.55,0.6,0.0,0.0
,,,2025-06-10,19:20:00,26.0,60.1,,,,30,,2.74,,,,,,,,,23.66,63.09,0.49,0.53,0.0,0.0
,,,2025-06-10,19:25:09,25.8,61.1,,,,30,,2.65,,,,,,,,,23.51,63.75,0.43,0.46,0.0,0.0
,,,2025-06-10,19:30:08,25.6,62.4,,,,30,,2.57,,,,,,,,,23.36,64.43,0.37,0.38,0.0,0.0
,,,2025-06-10,19:35:06,25.3,61.8,,,,31,,2.49,,,,,,,,,23.22,65.12,0.31,0.3,0.0,0.0
,,,2025-06-10,19:40:04,25.1,62.0,,,,31,,2.41,,,,,,,,,23.09,65.79,0.25,0.22,0.0,0.0
,,,2025-06-10,19:45:03,24.9,62.5,,,,31,,2.33,,,,,,,,,22.95,66.44,0.19,0.14,0.0,0.0
,,,2025-06-10,19:50:01,24.7,63.3,,,,32,,2.25,,,,,,,,,22.83,67.03,0.14,0.08,0.0,0.0
,,,2025-06-10,19:55:10,24.5,64.5,,,,32,,2.17,,,,,,,,,22.71,67.56,0.1,0.03,0.0,0.0
,,,2025-06-10,20:00:08,24.4,65.0,,,,32,,2.1,,,,,,,,,22.6,68.0,0.06,0.0,0.0,0.0
,,,2025-06-10,20:05:07,24.2,65.7,,,,32,,2.08,,,,,,,,,22.5,68.35,0.03,-0.02,0.0,0.0
,,,2025-06-10,20:10:05,24.1,66.2,,,,32,,2.15,,,,,,,,,22.4,68.6,0.0,-0.04,0.0,0.0
,,,2025-06-10,20:15:03,23.9,66.6,,,,32,,2.28,,,,,,,,,22.31,68.77,-0.03,-0.07,0.0,0.0
,,,2025-06-10,20:20:01,23.9,67.4,,,,32,,2.48,,,,,,,,,22.21,68.87,-0.05,-0.09,0.0,0.0
,,,2025-06-10,20:25:00,23.9,67.9,,,,32,,2.71,,,,,,,,,22.13,68.9,-0.08,-0.11,0.0,0.0
,,,2025-06-10,20:30:09,23.8,67.9,,,,32,,2.96,,,,,,,,,22.04,68.87,-0.11,-0.13,0.0,0.0
,,,2025-06-10,20:35:07,23.8,68.7,,,,32,,3.21,,,,,,,,,21.94,68.79,-0.13,-0.15,0.0,0.0
,,,2025-06-10,20:40:05,23.6,69.7,,,,32,,3.45,,,,,,,,,21.85,68.68,-0.16,-0.17,0.0,0.0
,,,2025-06-10,20:45:04,23.7,69.9,,,,32,,3.66,,,,,,,,,21.75,68.53,-0.18,-0.19,0.0,0.0
,,,2025-06-10,20:50:02,23.6,68.7,,,,32,,3.81,,,,,,,,,21.64,68.36,-0.21,-0.21,0.0,0.0
,,,2025-06-10,20:55:00,23.2,65.0,,,,32,,3.9,,,,,,,,,21.53,68.18,-0.23,-0.23,0.0,0.0
,,,2025-06-10,21:00:20,23.0,62.5,,,,32,,3.9,,,,,,,,,21.4,68.0,-0.25,-0.25,0.0,0.0
,,,2025-06-10,21:05:07,22.8,63.1,,,,32,,3.82,,,,,,,,,21.26,67.82,-0.28,-0.27,0.0,0.0
,,,2025-06-10,21:10:06,22.7,62.7,,,,32,,3.67,,,,,,,,,21.12,67.64,-0.3,-0.29,0.0,0.0
,,,2025-06-10,21:15:04,22.5,63.3,,,,32,,3.48,,,,,,,,,20.96,67.45,-0.32,-0.3,0.0,0.0
,,,2025-06-10,21:20:02,22.4,63.6,,,,32,,3.24,,,,,,,,,20.81,67.26,-0.34,-0.32,0.0,0.0
,,,2025-06-10,21:25:00,22.2,64.8,,,,32,,2.98,,,,,,,,,20.65,67.06,-0.36,-0.34,0.0,0.0
,,,2025-06-10,21:30:09,21.9,65.5,,,,32,,2.71,,,,,,,,,20.49,66.84,-0.39,-0.36,0.0,0.0
,,,2025-06-10,21:35:07,21.8,65.8,,,,32,,2.44,,,,,,,,,20.34,66.61,-0.41,-0.38,0.0,0.0
,,,2025-06-10,21:40:06,21.6,64.4,,,,32,,2.17,,,,,,,,,20.19,66.35,-0.43,-0.39,0.0,0.0
,,,2025-06-10,21:45:04,21.5,62.6,,,,32,,1.94,,,,,,,,,20.05,66.06,-0.44,-0.41,0.0,0.0
,,,2025-06-10,21:50:02,21.4,62.4,,,,32,,1.74,,,,,,,,,19.92,65.74,-0.46,-0.43,0.0,0.0
,,,2025-06-10,21:55:01,21.2,61.9,,,,32,,1.59,,,,,,,,,19.8,65.39,-0.48,-0.44,0.0,0.0
,,,2025-06-10,22:00:10,21.1,63.6,,,,32,,1.5,,,,,,,,,19.7,65.0,-0.5,-0.46,0.0,0.0
,,,2025-06-10,22:05:08,20.9,65.2,,,,32,,1.46,,,,,,,,,19.62,64.57,-0.52,-0.48,0.0,0.0
,,,2025-06-10,22:10:06,20.6,66.9,,,,32,,1.43,,,,,,,,,19.55,64.12,-0.53,-0.49,0.0,0.0
,,,2025-06-10,22:15:04,20.3,68.9,,,,32,,1.42,,,,,,,,,19.5,63.67,-0.55,-0.51,0.0,0.0
,,,2025-06-10,22:20:03,20.1,67.7,,,,32,,1.42,,,,,,,,,19.45,63.23,-0.56,-0.52,0.0,0.0
,,,2025-06-10,22:25:01,20.0,68.6,,,,32,,1.42,,,,,,,,,19.42,62.84,-0.58,-0.54,0.0,0.0
,,,2025-06-10,22:30:10,19.9,67.7,,,,32,,1.43,,,,,,,,,19.39,62.51,-0.59,-0.55,0.0,0.0
,,,2025-06-10,22:35:08,19.8,68.3,,,,32,,1.43,,,,,,,,,19.36,62.27,-0.61,-0.56,0.0,0.0
,,,2025-06-10,22:40:07,19.7,69.6,,,,32,,1.43,,,,,,,,,19.34,62.12,-0.62,-0.58,0.0,0.0
,,,2025-06-10,22:45:05,19.7,70.0,,,,32,,1.42,,,,,,,,,19.31,62.1,-0.63,-0.59,0.0,0.0
,,,2025-06-10,22:50:04,19.6,69.5,,,,32,,1.4,,,,,,,,,19.28,62.23,-0.65,-0.6,0.0,0.0
,,,2025-06-10,22:55:02,19.6,67.9,,,,32,,1.36,,,,,,,,,19.25,62.52,-0.66,-0.62,0.0,0.0
,,,2025-06-10,23:00:00,19.7,67.9,,,,32,,1.3,,,,,,,,,19.2,63.0,-0.67,-0.63,0.0,0.0
,,,2025-06-10,23:05:09,19.8,66.8,,,,32,,1.22,,,,,,,,,19.14,63.68,-0.68,-0.64,0.0,0.0
,,,2025-06-10,23:10:08,19.9,66.6,,,,33,,1.13,,,,,,,,,19.07,64.53,-0.69,-0.65,0.0,0.0
,,,2025-06-10,23:15:06,19.7,66.9,,,,33,,1.02,,,,,,,,,19.0,65.52,-0.7,-0.66,0.0,0.0
,,,2025-06-10,23:20:04,19.7,66.6,,,,33,,0.91,,,,,,,,,18.91,66.61,-0.71,-0.67,0.0,0.0
,,,2025-06-10,23:25:02,19.7,67.7,,,,34,,0.79,,,,,,,,,18.81,67.78,-0.72,-0.68,0.0,0.0
,,,2025-06-10,23:30:01,19.6,69.0,,,,34,,0.67,,,,,,,,,18.71,68.98,-0.73,-0.69,0.0,0.0
,,,2025-06-10,23:35:10,19.6,69.6,,,,34,,0.55,,,,,,,,,18.6,70.18,-0.74,-0.7,0.0,0.0
,,,2025-06-10,23:40:08,19.5,66.1,,,,35,,0.44,,,,,,,,,18.49,71.35,-0.75,-0.71,0.0,0.0
,,,2025-06-10,23:45:06,19.7,66.1,,,,35,,0.33,,,,,,,,,18.37,72.45,-0.75,-0.72,0.0,0.0
,,,2025-06-10,23:50:05,19.7,67.5,,,,35,,0.24,,,,,,,,,18.25,73.45,-0.76,-0.73,0.0,0.0
,,,2025-06-10,23:55:03,19.6,68.3,,,,0,,0.16,,,,,,,,,18.13,74.31,-0.77,-0.74,0.0,0.0
,,,2025-06-11,00:00:01,19.4,69.3,,,,0,,0.1,,,,,,,,,18.0,75.0,-0.77,-0.74,0.0,0.0
,,,2025-06-11,00:05:00,19.3,70.4,,,,0,,0.06,,,,,,,,,17.87,75.49,-0.78,-0.75,0.0,0.0
,,,2025-06-11,00:10:09,19.2,71.2,,,,0,,0.03,,,,,,,,,17.75,75.8,-0.78,-0.76,0.0,0.0
,,,2025-06-11,00:15:07,19.1,71.0,,,,0,,0.01,,,,,,,,,17.62,75.95,-0.79,-0.76,0.0,0.0
,,,2025-06-11,00:20:05,19.0,71.2,,,,0,,0.0,,,,,,,,,17.5,75.94,-0.79,-0.77,0.0,0.0
,,,2025-06-11,00:25:03,19.0,70.6,,,,0,,0.01,,,,,,,,,17.39,75.81,-0.8,-0.77,0.0,0.0
,,,2025-06-11,00:30:02,18.9,71.6,,,,0,,0.02,,,,,,,,,17.29,75.57,-0.8,-0.78,0.0,0.0
,,,2025-06-11,00:35:00,18.8,70.6,,,,0,,0.03,,,,,,,,,17.19,75.25,-0.8,-0.78,0.0,0.0
,,,2025-06-11,00:40:09,18.8,71.4,,,,0,,0.06,,,,,,,,,17.1,74.85,-0.8,-0.79,0.0,0.0
,,,2025-06-11,00:45:07,18.7,71.7,,,,0,,0.09,,,,,,,,,17.03,74.41,-0.8,-0.79,0.0,0.0
,,,2025-06-11,00:50:05,18.6,70.4,,,,0,,0.12,,,,,,,,,16.97,73.94,-0.81,-0.79,0.0,0.0
,,,2025-06-11,00:55:04,18.5,71.3,,,,0,,0.16,,,,,,,,,16.93,73.47,-0.81,-0.8,0.0,0.0
,,,2025-06-11,01:00:02,18.5,71.1,,,,0,,0.2,,,,,,,,,16.9,73.0,-0.81,-0.8,0.0,0.0
,,,2025-06-11,01:05:00,18.4,71.8,,,,35,,0.26,,,,,,,,,16.89,72.56,-0.81,-0.8,0.0,0.0
,,,2025-06-11,01:10:09,18.3,72.0,,,,35,,0.34,,,,,,,,,16.9,72.15,-0.81,-0.8,0.0,0.0
,,,2025-06-11,01:15:07,18.3,73.4,,,,34,,0.44,,,,,,,,,16.92,71.78,-0.8,-0.8,0.0,0.0
,,,2025-06-11,01:20:06,18.2,74.4,,,,33,,0.56,,,,,,,,,16.96,71.44,-0.8,-0.8,0.0,0.0
,,,2025-06-11,01:25:04,18.2,72.5,,,,32,,0.69,,,,,,,,,17.0,71.13,-0.8,-0.8,0.0,0.0
,,,2025-06-11,01:30:02,18.3,70.0,,,,32,,0.83,,,,,,,,,17.05,70.86,-0.8,-0.8,0.0,0.0
,,,2025-06-11,01:35:00,18.5,69.1,,,,31,,0.96,,,,,,,,,17.1,70.62,-0.79,-0.8,0.0,0.0
,,,2025-06-11,01:40:09,18.5,68.5,,,,30,,1.09,,,,,,,,,17.15,70.42,-0.79,-0.8,0.0,0.0
,,,2025-06-11,01:45:08,18.6,68.3,,,,29,,1.2,,,,,,,,,17.2,70.26,-0.79,-0.8,0.0,0.0
,,,2025-06-11,01:50:06,18.7,68.7,,,,28,,1.29,,,,,,,,,17.24,70.13,-0.78,-0.79,0.0,0.0
,,,2025-06-11,01:55:04,18.6,69.0,,,,28,,1.36,,,,,,,,,17.27,70.05,-0.78,-0.79,0.0,0.0
,,,2025-06-11,02:00:02,18.6,69.1,,,,27,,1.4,,,,,,,,,17.3,70.0,-0.77,-0.79,0.0,0.0
,,,2025-06-11,02:05:01,18.5,69.5,,,,28,,1.39,,,,,,,,,17.31,70.0,-0.76,-0.78,0.0,0.0
,,,2025-06-11,02:10:10,18.4,70.4,,,,28,,1.34,,,,,,,,,17.31,70.03,-0.76,-0.78,0.0,0.0
,,,2025-06-11,02:15:08,18.4,71.1,,,,29,,1.25,,,,,,,,,17.3,70.11,-0.75,-0.77,0.0,0.0
,,,2025-06-11,02:20:06,18.3,71.8,,,,30,,1.13,,,,,,,,,17.28,70.24,-0.74,-0.77,0.0,0.0
,,,2025-06-11,02:25:04,18.0,72.7,,,,31,,0.99,,,,,,,,,17.24,70.41,-0.73,-0.76,0.0,0.0
,,,2025-06-11,02:30:03,18.0,73.1,,,,32,,0.84,,,,,,,,,17.19,70.63,-0.73,-0.75,0.0,0.0
,,,2025-06-11,02:35:01,17.8,73.0,,,,32,,0.68,,,,,,,,,17.14,70.9,-0.72,-0.74,0.0,0.0
,,,2025-06-11,02:40:00,17.7,73.6,,,,33,,0.54,,,,,,,,,17.07,71.21,-0.71,-0.74,0.0,0.0
,,,2025-06-11,02:45:09,17.7,73.7,,,,34,,0.4,,,,,,,,,16.99,71.58,-0.7,-0.73,0.0,0.0
,,,2025-06-11,02:50:07,17.6,74.7,,,,35,,0.3,,,,,,,,,16.9,72.0,-0.69,-0.72,0.0,0.0
,,,2025-06-11,02:55:05,17.5,75.2,,,,35,,0.23,,,,,,,,,16.81,72.47,-0.68,-0.71,0.0,0.0
,,,2025-06-11,03:00:03,17.3,75.8,,,,0,,0.2,,,,,,,,,16.7,73.0,-0.66,-0.7,0.0,0.0
,,,2025-06-11,03:05:02,17.3,76.9,,,,0,,0.21,,,,,,,,,16.59,73.58,-0.65,-0.69,0.0,0.0
,,,2025-06-11,03:10:00,17.1,77.4,,,,1,,0.24,,,,,,,,,16.46,74.21,-0.64,-0.67,0.0,0.0
,,,2025-06-11,03:15:09,17.0,78.5,,,,2,,0.28,,,,,,,,,16.34,74.88,-0.63,-0.66,0.0,0.0
,,,2025-06-11,03:20:07,16.9,78.9,,,,3,,0.34,,,,,,,,,16.21,75.57,-0.61,-0.65,0.0,0.0
,,,2025-06-11,03:25:06,17.0,79.2,,,,5,,0.41,,,,,,,,,16.08,76.28,-0.6,-0.64,0.0,0.0
,,,2025-06-11,03:30:04,16.9,78.8,,,,7,,0.48,,,,,,,,,15.95,77.01,-0.59,-0.62,0.0,0.0
,,,2025-06-11,03:35:02,16.8,79.5,,,,9,,0.54,,,,,,,,,15.83,77.73,-0.57,-0.61,0.0,0.0
,,,2025-06-11,03:40:00,16.9,79.5,,,,11,,0.6,,,,,,,,,15.7,78.44,-0.56,-0.59,0.0,0.0
,,,2025-06-11,03:45:09,16.8,79.8,,,,12,,0.66,,,,,,,,,15.59,79.13,-0.54,-0.58,0.0,0.0
,,,2025-06-11,03:50:07,16.7,80.5,,,,13,,0.69,,,,,,,,,15.48,79.8,-0.52,-0.56,0.0,0.0
,,,2025-06-11,03:55:06,16.6,81.0,,,,14,,0.71,,,,,,,,,15.38,80.42,-0.51,-0.54,0.0,0.0
,,,2025-06-11,04:00:04,16.7,80.8,,,,14,,0.7,,,,,,,,,15.3,81.0,-0.49,-0.53,0.0,0.0
,,,2025-06-11,04:05:13,16.7,80.9,,,,14,,0.67,,,,,,,,,15.23,81.52,-0.47,-0.51,0.0,0.0
,,,2025-06-11,04:10:01,16.7,81.0,,,,13,,0.63,,,,,,,,,15.17,82.0,-0.46,-0.49,0.0,0.0
,,,2025-06-11,04:15:09,16.8,80.5,,,,12,,0.58,,,,,,,,,15.12,82.42,-0.44,-0.47,0.0,0.0
,,,2025-06-11,04:20:08,16.8,81.1,,,,11,,0.52,,,,,,,,,15.08,82.81,-0.42,-0.45,0.0,0.0
,,,2025-06-11,04:25:06,16.7,81.5,,,,9,,0.46,,,,,,,,,15.05,83.16,-0.4,-0.43,0.0,0.0
,,,2025-06-11,04:30:04,16.7,80.9,,,,7,,0.39,,,,,,,,,15.02,83.47,-0.38,-0.41,0.0,0.0
,,,2025-06-11,04:35:03,16.6,81.1,,,,5,,0.33,,,,,,,,,15.0,83.76,-0.36,-0.38,0.0,0.0
,,,2025-06-11,04:40:01,16.5,82.3,,,,3,,0.27,,,,,,,,,14.98,84.03,-0.34,-0.36,0.0,0.0
,,,2025-06-11,04:45:10,16.5,82.1,,,,2,,0.21,,,,,,,,,14.96,84.29,-0.32,-0.34,0.0,0.0
,,,2025-06-11,04:50:08,16.4,82.6,,,,1,,0.16,,,,,,,,,14.94,84.53,-0.29,-0.31,0.0,0.0
,,,2025-06-11,04:55:06,16.3,82.3,,,,0,,0.12,,,,,,,,,14.92,84.76,-0.27,-0.29,0.0,0.0
,,,2025-06-11,05:00:05,16.2,82.1,,,,0,,0.1,,,,,,,,,14.9,85.0,-0.25,-0.26,0.0,0.0
,,,2025-06-11,05:05:03,16.2,82.9,,,,0,,0.09,,,,,,,,,14.87,85.24,-0.23,-0.24,0.0,0.0
,,,2025-06-11,05:10:01,16.2,82.8,,,,0,,0.08,,,,,,,,,14.84,85.47,-0.2,-0.21,0.0,0.0
,,,2025-06-11,05:15:10,16.1,82.6,,,,0,,0.08,,,,,,,,,14.81,85.7,-0.18,-0.18,0.0,0.0
,,,2025-06-11,05:20:08,16.1,82.5,,,,0,,0.08,,,,,,,,,14.78,85.9,-0.15,-0.15,0.0,0.0
,,,2025-06-11,05:25:06,16.0,83.1,,,,0,,0.09,,,,,,,,,14.76,86.08,-0.13,-0.12,0.0,0.0
,,,2025-06-11,05:30:05,16.2,82.5,,,,0,,0.11,,,,,,,,,14.75,86.23,-0.1,-0.09,0.0,0.0
,,,2025-06-11,05:35:03,16.2,82.8,,,,0,,0.13,,,,,,,,,14.74,86.34,-0.08,-0.06,0.0,0.0
,,,2025-06-11,05:40:01,16.3,82.9,,,,0,,0.15,,,,,,,,,14.76,86.39,-0.05,-0.03,0.0,0.0
,,,2025-06-11,05:45:00,16.5,83.3,,,,0,,0.18,,,,,,,,,14.78,86.4,-0.02,-0.0,0.0,0.0
,,,2025-06-11,05:50:09,16.7,83.7,,,,0,,0.22,,,,,,,,,14.83,86.34,0.0,0.03,0.0,0.0
,,,2025-06-11,05:55:07,16.9,82.9,,,,0,,0.26,,,,,,,,,14.9,86.21,0.03,0.07,0.0,0.0
,,,2025-06-11,06:00:05,17.2,81.4,,,,0,,0.3,,,,,,,,,15.0,86.0,0.06,0.1,0.0,0.0
,,,2025-06-11,06:05:03,17.6,81.0,,,,0,,0.37,,,,,,,,,15.12,85.71,0.09,0.14,0.0,0.0
,,,2025-06-11,06:10:02,17.9,79.9,,,,35,,0.46,,,,,,,,,15.27,85.34,0.12,0.19,0.0,0.0
,,,2025-06-11,06:15:00,18.3,79.0,,,,34,,0.59,,,,,,,,,15.44,84.9,0.15,0.25,0.0,0.0
,,,2025-06-11,06:20:09,18.7,77.2,,,,33,,0.73,,,,,,,,,15.62,84.4,0.19,0.32,0.0,0.0
,,,2025-06-11,06:25:07,19.3,75.9,,,,31,,0.89,,,,,,,,,15.82,83.84,0.22,0.39,0.0,0.0
,,,2025-06-11,06:30:06,19.8,73.7,,,,30,,1.05,,,,,,,,,16.03,83.23,0.26,0.46,0.0,0.0
,,,2025-06-11,06:35:04,20.6,71.6,,,,28,,1.2,,,,,,,,,16.25,82.59,0.3,0.53,0.0,0.0
,,,2025-06-11,06:40:02,21.2,69.7,,,,26,,1.34,,,,,,,,,16.47,81.91,0.35,0.6,0.0,0.0
,,,2025-06-11,06:45:00,21.5,68.0,,,,25,,1.45,,,,,,,,,16.68,81.2,0.39,0.67,0.0,0.0
,,,2025-06-11,06:50:10,22.3,66.6,,,,24,,1.54,,,,,,,,,16.9,80.48,0.45,0.72,0.0,0.0
,,,2025-06-11,06:55:08,22.9,64.5,,,,23,,1.59,,,,,,,,,17.1,79.74,0.5,0.77,0.0,0.0
,,,2025-06-11,07:00:06,23.3,62.0,,,,23,,1.6,,,,,,,,,17.3,79.0,0.56,0.8,0.0,0.0
,,,2025-06-11,07:05:05,23.4,60.5,,,,23,,1.58,,,,,,,,,17.48,78.26,0.62,0.83,0.0,0.0
,,,2025-06-11,07:10:03,23.8,60.5,,,,23,,1.55,,,,,,,,,17.65,77.53,0.69,0.85,0.0,0.0
,,,2025-06-11,07:15:01,24.4,59.1,,,,23,,1.51,,,,,,,,,17.81,76.79,0.75,0.88,0.0,0.0
,,,2025-06-11,07:20:10,24.9,58.1,,,,23,,1.47,,,,,,,,,17.96,76.06,0.82,0.9,0.0,0.0
,,,2025-06-11,07:25:08,25.2,55.8,,,,23,,1.42,,,,,,,,,18.1,75.32,0.89,0.92,0.0,0.0
,,,2025-06-11,07:30:06,25.7,54.5,,,,23,,1.37,,,,,,,,,18.23,74.58,0.96,0.94,0.0,0.0
,,,2025-06-11,07:35:05,26.5,54.8,,,,23,,1.32,,,,,,,,,18.36,73.84,1.02,0.96,0.0,0.0
,,,2025-06-11,07:40:03,26.9,52.3,,,,23,,1.27,,,,,,,,,18.49,73.09,1.09,0.97,0.0,0.0
,,,2025-06-11,07:45:01,27.8,50.5,,,,23,,1.22,,,,,,,,,18.61,72.33,1.16,0.98,0.0,0.0
,,,2025-06-11,07:50:00,28.6,48.6,,,,23,,1.18,,,,,,,,,18.74,71.56,1.22,0.99,0.0,0.0
,,,2025-06-11,07:55:08,29.9,45.9,,,,23,,1.14,,,,,,,,,18.87,70.79,1.28,1.0,0.0,0.0
,,,2025-06-11,08:00:07,30.4,43.8,,,,23,,1.1,,,,,,,,,19.0,70.0,1.34,1.0,0.0,0.0
,,,2025-06-11,08:05:05,30.7,43.0,,,,22,,1.07,,,,,,,,,19.14,69.2,1.4,1.0,0.0,0.0
,,,2025-06-11,08:10:03,31.3,40.9,,,,22,,1.03,,,,,,,,,19.28,68.39,1.45,1.0,0.0,0.0
,,,2025-06-11,08:15:02,31.9,41.1,,,,21,,1.0,,,,,,,,,19.43,67.57,1.51,1.0,0.0,0.0
,,,2025-06-11,08:20:00,32.6,39.2,,,,20,,0.97,,,,,,,,,19.58,66.74,1.57,1.0,0.0,0.0
,,,2025-06-11,08:25:09,33.3,37.6,,,,19,,0.94,,,,,,,,,19.74,65.91,1.62,1.0,0.0,0.0
,,,2025-06-11,08:30:07,33.9,36.8,,,,18,,0.91,,,,,,,,,19.91,65.07,1.68,1.0,0.0,0.0
,,,2025-06-11,08:35:05,33.9,38.1,,,,18,,0.88,,,,,,,,,20.08,64.22,1.74,1.0,0.0,0.0
,,,2025-06-11,08:40:04,35.3,34.2,,,,17,,0.86,,,,,,,,,20.25,63.38,1.79,1.0,0.0,0.0
,,,2025-06-11,08:45:02,34.8,35.7,,,,16,,0.84,,,,,,,,,20.43,62.53,1.85,1.0,0.0,0.0
,,,2025-06-11,08:50:00,34.9,35.6,,,,15,,0.82,,,,,,,,,20.62,61.68,1.91,1.0,0.0,0.0
,,,2025-06-11,08:55:09,35.4,34.8,,,,15,,0.81,,,,,,,,,20.81,60.84,1.96,1.0,0.0,0.0
,,,2025-06-11,09:00:08,35.8,34.3,,,,14,,0.8,,,,,,,,,21.0,60.0,2.02,1.0,0.0,0.0
,,,2025-06-11,09:05:06,36.0,33.2,,,,15,,0.82,,,,,,,,,21.2,59.17,2.08,1.0,0.0,0.0
,,,2025-06-11,09:10:04,35.2,33.8,,,,15,,0.88,,,,,,,,,21.4,58.34,2.14,1.0,0.0,0.0
,,,2025-06-11,09:15:02,35.7,34.0,,,,16,,0.97,,,,,,,,,21.61,57.52,2.19,1.0,0.0,0.0
,,,2025-06-11,09:20:01,36.0,33.6,,,,17,,1.09,,,,,,,,,21.81,56.72,2.25,1.0,0.0,0.0
,,,2025-06-11,09:25:09,35.6,33.3,,,,18,,1.22,,,,,,,,,22.02,55.93,2.31,1.0,0.0,0.0
,,,2025-06-11,09:30:08,36.0,33.1,,,,19,,1.37,,,,,,,,,22.23,55.15,2.37,1.0,0.0,0.0
,,,2025-06-11,09:35:06,36.3,32.4,,,,21,,1.52,,,,,,,,,22.43,54.4,2.43,1.0,0.0,0.0
,,,2025-06-11,09:40:04,36.0,31.8,,,,22,,1.66,,,,,,,,,22.64,53.67,2.49,1.0,0.0,0.0
,,,2025-06-11,09:45:02,35.8,32.9,,,,23,,1.79,,,,,,,,,22.83,52.96,2.55,1.0,0.0,0.0
,,,2025-06-11,09:50:01,36.9,31.1,,,,24,,1.89,,,,,,,,,23.03,52.28,2.61,1.0,0.0,0.0
